"","kingdom","phylum","class","order","family","genus","species","kingdom_id","phylum_id","class_id","order_id","family_id","genus_id","species_id","query"
"325","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","Tradescantia","Tradescantia sillamontana","6","7707728","196","553","2763195","2765096","2765120","Tradescantia sillamontana"
"326","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","Tradescantia","Tradescantia spathacea","6","7707728","196","553","2763195","2765096","2765230","Tradescantia spathacea"
"327","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","Tradescantia","Tradescantia zebrina","6","7707728","196","553","2763195","2765096","2765359","Tradescantia zebrina"
"328","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","Trimezia","Trimezia martinicensis","6","7707728","196","1169","7698","2749633","2749648","Trimeza martinicensis"
"329","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae",NA,NA,"6","7707728","220","691","6639",NA,NA,"Urticaceae"
"330","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae",NA,NA,"6","7707728","220","408","6689",NA,NA,"Verbenaceae"
"331","Plantae","Tracheophyta","Magnoliopsida","Nymphaeales","Nymphaeaceae","Victoria",NA,"6","7707728","220","636","2423","7486634",NA,"Victoriae"
"332","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Violaceae","Viola","Viola hederacea","6","7707728","220","1414","6631","2874237","7296375","Viola hederacea"
"333","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Violaceae",NA,NA,"6","7707728","220","1414","6631",NA,NA,"Violaceae"
"334","Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae",NA,NA,"6","7707728","220","7222050","6672",NA,NA,"Vitaceae"
"335","Plantae","Tracheophyta","Liliopsida","Poales","Bromeliaceae","Vriesea",NA,"6","7707728","196","1369","3740","2699764",NA,"Vriesia"
"336","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Wolffia","Wolffia columbiana","6","7707728","196","551","6979","5330077","5330085","Wolffia columbiana"
"337","Plantae","Tracheophyta","Cycadopsida","Cycadales","Zamiaceae","Zamia","Zamia integrifolia","6","7707728","228","834","5375","2683306","5284049","Zamia floridana"
"338","Plantae","Tracheophyta","Cycadopsida","Cycadales","Zamiaceae","Zamia","Zamia furfuracea","6","7707728","228","834","5375","2683306","5284125","Zamia furfuracea"
"339","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","Tradescantia","Tradescantia zebrina","6","7707728","196","553","2763195","2765096","2765359","Zebrina pendula"
"340","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Rhipsalis",NA,"6","7707728","220","422","2519","3084035",NA,"Zygocactus"
