,kingdom,phylum,class,order,family,genus,species,query
127,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,Cobaea,Cobaea scandens,Cobaea scandens
128,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Coccoloba,Coccoloba uvifera,Coccoloba uvifera
129,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Menispermaceae,Cocculus,Cocculus laurifolius,Cocculus laurifolius
130,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Cocos,Cocos nucifera,Cocos nucifera
131,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Codiaeum,Codiaeum variegatum,Codiaeum variegatum
132,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Codonanthe,Codonanthe carnosa,Codonanthe carnosa
133,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea arabica,Coffea arabica
134,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Colocasia,Colocasia esculenta,Colocasia esculenta
135,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Colocasia,Colocasia fallax,Colocasia falax
136,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Columnea,NA,Columnea
137,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Copernicia,Copernicia alba,Copernica alba
138,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coprosma,NA,Coprosma
139,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Cordyline,Cordyline fruticosa,Cordyline terminalis
140,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Coryphantha,NA,Coryphantha
141,Plantae,Tracheophyta,Liliopsida,Zingiberales,Costaceae,Costus,Costus afer,Costus afer
142,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Cotyledon,Cotyledon orbiculata,Cotyledon orbiculata
143,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,Crassula argentea,Crassula argentea
144,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,Crassula lactea,Crassula lactea
145,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,Crassula muscosa,Crassula lycopodioides
146,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,Crassula perforata,Crassula perforata
147,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Crinum,NA,Crinum
148,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Crinum,Crinum asiaticum,Crinum asiaticum
149,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Crossandra,Crossandra infundibuliformis,Crossandra infundibuliformis
150,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Cryptanthus,Cryptanthus bivittatus,Cryptanthus bivittatus
151,Plantae,Tracheophyta,Liliopsida,Zingiberales,Marantaceae,Ctenanthe,Ctenanthe oppenheimiana,Ctenanthe oppenheimiana
152,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Cubanola,Cubanola domingensis,Cubanola dominguensis
153,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,NA,Cuphea
154,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea hyssopifolia,Cuphea hyssopifolia
155,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea ignea,Cuphea ignea
156,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea lanceolata,Cuphea lanceolata
157,Plantae,Tracheophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Cyathea,Cyathea arborea,Cyathea arborea
158,Plantae,Tracheophyta,Cycadopsida,Cycadales,Cycadaceae,Cycas,Cycas circinalis,Cycas circinalis
159,Plantae,Tracheophyta,Cycadopsida,Cycadales,Cycadaceae,Cycas,Cycas revoluta,Cycas revoluta
160,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Cyclamen,Cyclamen persicum,Cyclamen persicum
161,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia spinosior,Cylindropuntia spinosior
162,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Cymbalaria,Cymbalaria muralis,Cymbalaria muralis
163,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cymbidium,Cymbidium hookerianum,Cymbidium hookerianum
164,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus alternifolius,Cyperus alternifolius
165,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus papyrus,Cyperus papyrus
166,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Cyphostemma,Cyphostemma juttae,Cyphostemma juttae
167,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Datura,Datura metel,Datura metel
168,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Davalliaceae,Davallia,Davallia solida,Davallia solida
169,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Davalliaceae,Davallia,Davallia trichomanoides,Davallia trichomanoides
170,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Delosperma,Delosperma cooperi,Delosperma cooperi
171,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dendrobium,NA,Dendrobium
172,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dendrobium,NA,Dendrobium sonia
173,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Dianella,Dianella tasmanica,Dianella tasmanica
174,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Dianthus,Dianthus barbatus,Dianthus barbatus
175,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Dichorisandra,Dichorisandra thyrsiflora,Dichorisandra thyrsiflora
176,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Dicliptera,Dicliptera squarrosa,Dicliptera suberecta
177,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Didiereaceae,Didierea,Didierea trollii,Didierea trollii
178,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Hypodematiaceae,Didymochlaena,Didymochlaena truncatula,Didymochlaena truncatula
179,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Dieffenbachia,Dieffenbachia seguine,Dieffenbachia amoena
180,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Droseraceae,Dionaea,Dionaea muscipula,Dionaea muscipula
181,Plantae,Tracheophyta,Cycadopsida,Cycadales,Zamiaceae,Dioon,Dioon edule,Dioon edule
182,Plantae,Tracheophyta,Cycadopsida,Cycadales,Zamiaceae,Dioon,Dioon spinulosum,Dioon spinulosum
183,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,Diplazium,Diplazium esculentum,Diplazium esculentum
184,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Dipsacaceae,Dipsacus,NA,Dipsacus fullonum
185,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Dischidia,Dischidia nummularia,Dischidia nummularia
186,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Dorstenia,NA,Dorstenia
187,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Dracaena,Dracaena fragrans,Dracaena fragrans
188,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Aloe,Aloe purpurea,Dracaena marginata
189,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Droseraceae,Drosera,Drosera intermedia,Drosera intermedia
190,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Droseraceae,Drosera,Drosera aliciae,Drosera spathulata
191,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Drynaria,Drynaria quercifolia,Drynaria quercifolia
192,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Drynaria,Drynaria rigidula,Drynaria rigidula
193,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Duranta,Duranta erecta,Duranta erecta
194,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Echeveria,Echeveria elegans,Echeveria elegans
