,kingdom,phylum,class,order,family,genus,species,kingdom_id,phylum_id,class_id,order_id,family_id,genus_id,species_id,query
108,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Aloe,Aloe vera,6,7707728,196,1169,4259209,2770879,2777724,Aloe barbadensis
109,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Aloe,Aloe cryptopoda,6,7707728,196,1169,4259209,2770879,2778110,Aloe cryptopoda
110,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Aloe,Aloe juvenna,6,7707728,196,1169,4259209,2770879,2777599,Aloe juvenna
111,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Aloe,Aloe plicatilis,6,7707728,196,1169,4259209,2770879,2777937,Aloe plicatilis
112,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Gasteria,Gasteria nitida,6,7707728,196,1169,4259209,2778529,2778731,Gasteria beckeri
113,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Gasteria,Gasteria carinata,6,7707728,196,1169,4259209,2778529,2778567,Gasteria carinata 
114,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Gasteria,Gasteria nitida,6,7707728,196,1169,4259209,2778529,2778731,Gasteria nitida 
115,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Gasteria,Gasteria nitida,6,7707728,196,1169,4259209,2778529,2778731,Gasteria trigona
116,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium bulbiferum,6,7707728,7228684,392,6625,2650583,7310861,Asplenium bulbiferum
117,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium nidus,6,7707728,7228684,392,6625,2650583,2650676,Asplenium nidus
118,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Argyranthemum,Argyranthemum frutescens,6,7707728,220,414,3065,8006011,3104491,Argryanthemum frutescens
119,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Kleinia,Kleinia articulata,6,7707728,220,414,3065,8048745,5405678,Senecio articulatus
120,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Kleinia,Kleinia petraea,6,7707728,220,414,3065,8048745,5405661,Senecio jacobsenii
121,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Kleinia,Kleinia radicans,6,7707728,220,414,3065,8048745,5392316,Senecio radicans
122,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Kleinia,Kleinia rowleyana,6,7707728,220,414,3065,8048745,5405682,Senecio rowleyanus
123,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Stevia,Stevia rebaudiana,6,7707728,220,414,3065,3125468,3125557,Stevia rebaudiana
